IATA,Airport name,Country,City,lat,long,code,,,,
AOK,Karpathos Airport,Greece,Karpathos Island,35.421398,27.146,GR,,,,
AOL,Paso De Los Libres Airport,Argentina,Paso de los Libres,-29.6894,-57.1521,AR,,,,
AOM,Adam Airport,Oman,Adam,22.49194444,57.38388889,OM,,,,
AOO,Altoona Blair County Airport,United States of America,Altoona,40.296398,-78.32,US,,,,
AOP,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Peru,Andoas,-2.796129942,-76.46659851,PE,,,,
AOR,Sultan Abdul Halim Airport,Malaysia,Alor Satar,6.189670085906982,100.39800262451172,MY,,,,
AOT,Aosta Corrado Gex Airport,Italy,Saint-Christophe (AO),45.738552,7.3683,IT,,,,
AOU,Attopeu Airport,Laos,Attopeu,14.793056,107.045278,LA,,,,
APA,Centennial Airport,United States of America,Denver,39.57009888,-104.848999,US,,,,
APB,Apolo Airport,Bolivia,Apolo,-14.7356,-68.411903,BO,,,,
APC,Napa County Airport,United States of America,Napa,38.2132,-122.280998,US,,,,
APF,Naples Municipal Airport,United States of America,Naples,26.15259933,-81.77529907,US,,,,
APG,Phillips Army Air Field,United States of America,Aberdeen,39.466202,-76.1688,US,,,,
APH,Mary Walker LZ Airport,United States of America,Bowling Green,38.068631,-77.319318,US,,,,
API,Gomez Nino Apiay Air Base,Colombia,Apiay,4.07607,-73.5627,CO,,,,
APJ,Ali Pulan Airport,China,Burang Town,30.3975,81.138611,CN,,,,
APK,Apataki Airport,French Polynesia,Apataki,-15.5736,-146.414993,PF,,,,
APL,Nampula Airport,Mozambique,Nampula,-15.10560036,39.28179931640625,MZ,,,,
APN,Alpena County Regional Airport,United States of America,Alpena,45.0780983,-83.56030273,US,,,,
APO,Antonio Roldán Betancur Airport,Colombia,Carepa,7.81196,-76.7164,CO,,,,
APQ,Arapiraca Airport,Brazil,Arapiraca,-9.776589,-36.628983,BR,,,,
APR,April River Airport,Papua New Guinea,April River,-4.676666667,142.5401389,PG,,,,
APS,Anápolis Airport,Brazil,Anápolis,-16.363575,-48.9288,BR,,,,
APT,Marion County Airport - Brown Field,United States of America,Jasper,35.060699,-85.585297,US,,,,
APU,Captain João Busse Airport,Brazil,Apucarana,-23.609099,-51.384301,BR,,,,
APV,Apple Valley Airport,United States of America,Apple Valley,34.575298309299995,-117.185997,US,,,,
APW,Faleolo International Airport,Samoa,Apia,-13.82999992,-172.0079956,WS,,,,
APX,Arapongas Airport,Brazil,Arapongas,-23.352636,-51.491967,BR,,,,
APY,Alto Parnaíba Airport,Brazil,Alto Parnaíba,-9.083611,-45.950558,BR,,,,
APZ,Zapala Airport,Argentina,Zapala,-38.975498,-70.113602,AR,,,,
AQA,Araraquara Airport,Brazil,Araraquara,-21.812,-48.132999,BR,,,,
AQB,Quiché Airport,Guatemala,Santa Cruz del Quiché,15.0122,-91.150597,GT,,,,
AQG,Anqing Tianzhushan Airport / Anqing North Air Base,China,Anqing,30.582199,117.050003,CN,,,,
AQI,Al Qaisumah/Hafr Al Batin Airport,Saudi Arabia,Qaisumah,28.335199,46.125099,SA,,,,
AQJ,Aqaba King Hussein International Airport,Jordan,Aqaba,29.611600875854492,35.01810073852539,JO,,,,
AQP,Rodríguez Ballón International Airport,Peru,Arequipa,-16.34110069,-71.58309937,PE,,,,
AQY,Girdwood-Alyeska Airport,United States of America,Girdwood,60.968774,-149.119792,US,,,,
ARA,Acadiana Regional Airport,United States of America,New Iberia,30.0378,-91.883904,US,,,,
ARB,Ann Arbor Municipal Airport,United States of America,Ann Arbor,42.22299957,-83.74559784,US,,,,
ARC,Arctic Village Airport,United States of America,Arctic Village,68.1147,-145.578995,US,,,,
ARD,Alor Island - Mali Airport,Indonesia,Kabola,-8.13234,124.597,ID,,,,
ARE,Antonio Nery Juarbe Pol Airport,Puerto Rico,Arecibo,18.45085,-66.675768,PR,,,,
ARF,Acaricuara Airport,Colombia,Acaricuara,0.533333,-70.133333,CO,,,,
ARG,Walnut Ridge Regional Airport,United States of America,Walnut Ridge,36.124667,-90.925111,US,,,,
ARH,Talagi Airport,Russia,Archangelsk,64.60030364990234,40.71670150756836,RU,,,,
ARI,Chacalluta Airport,Chile,Arica,-18.348499,-70.338699,CL,,,,
ARK,Arusha Airport,Tanzania,Arusha,-3.367789984,36.63330078,TZ,,,,
ARL,Arly Airport,Burkina Faso,Arly,11.597,1.483,BF,,,,
ARM,Armidale Airport,Australia,Armidale,-30.52809906,151.6170044,AU,,,,
ARN,Stockholm-Arlanda Airport,Sweden,Stockholm,59.64849,17.928829,SE,,,,
ARO,Arboletes Airport,Colombia,Arboletes,8.855118,-76.422676,CO,,,,
ARR,D. Casimiro Szlapelis Airport,Argentina,Alto Rio Senguerr,-45.013599,-70.812202,AR,,,,
ARS,Aragarças Airport,Brazil,Aragarças,-15.8994,-52.2411,BR,,,,
ART,Watertown International Airport,United States of America,Watertown,43.991901,-76.021698,US,,,,
ARU,Araçatuba Airport,Brazil,Araçatuba,-21.141479,-50.424575,BR,,,,
ARV,Lakeland Airport Noble F Lee Memorial Field,United States of America,Woodruff,45.927898,-89.730904,US,,,,
ARW,Arad International Airport,Romania,Arad,46.176601,21.261999,RO,,,,
ARX,Aracati Dragão do Mar Regional Airport,Brazil,Aracati,-4.568896,-37.805135,BR,,,,
ARY,Ararat Airport,Australia,Ararat,-37.309978,142.988688,AU,,,,
ARZ,N'zeto Airport,Angola,N'zeto,-7.25944,12.8631,AO,,,,
ASA,Assab International Airport,Eritrea,Asab,13.071800231933594,42.64500045776367,ER,,,,
ASB,Ashgabat International Airport,Turkmenistan,Ashgabat,37.986801,58.361,TM,,,,
ASC,Ascención De Guarayos Airport,Bolivia,Ascensión de Guarayos,-15.9303,-63.1567,BO,,,,
ASE,Aspen-Pitkin County Airport (Sardy Field),United States of America,Aspen,39.223202,-106.869003,US,,,,
ASF,Astrakhan Narimanovo Boris M. Kustodiev International Airport,Russia,Astrakhan,46.282843,48.010511,RU,,,,
ASH,Nashua Airport / Boire Field,United States of America,Nashua,42.7817,-71.514801,US,,,,
ASI,RAF Ascension Island,Saint Helena,Cat Hill,-7.9696,-14.3937,SH,,,,
ASJ,Amami Airport,Japan,Amami,28.430599212646484,129.71299743652344,JP,,,,
ASK,Yamoussoukro Airport,Ivory Coast,Yamoussoukro,6.903170109,-5.365580082,CI,,,,
ASL,Harrison County Airport,United States of America,Marshall,40.2384,-81.012901,US,,,,
ASM,Asmara International Airport,Eritrea,Asmara,15.291899681091309,38.910701751708984,ER,,,,
ASN,Talladega Municipal Airport,United States of America,Talladega,33.569900512699995,-86.05090332,US,,,,
ASO,Asosa Airport,Ethiopia,Asosa,10.018500328063965,34.586299896240234,ET,,,,
ASP,Alice Springs Airport,Australia,Alice Springs,-23.806588,133.903427,AU,,,,
ASQ,Austin Airport,United States of America,Austin,34.903198,-95.358902,US,,,,
ASR,Kayseri Erkilet Airport,Turkey,Kayseri,38.770401,35.49539948,TR,,,,
ASS,Arathusa Safari Lodge Airport,South Africa,Arathusa,-24.744165,31.522499,ZA,,,,
AST,Astoria Regional Airport,United States of America,Astoria,46.15800095,-123.8789978,US,,,,
ASV,Amboseli Airport,Kenya,Amboseli National Park,-2.645050049,37.25310134887695,KE,,,,
ASW,Aswan International Airport,Egypt,Aswan,23.968137,32.824445,EG,,,,
ASX,John F Kennedy Memorial Airport,United States of America,Ashland,46.54850006,-90.91899872,US,,,,
ASY,Ashley Municipal Airport,United States of America,Ashley,46.02389908,-99.3526001,US,,,,
ATA,Comandante FAP German Arias Graziani Airport,Peru,Anta,-9.347439766,-77.5983963,PE,,,,
ATB,Atbara Airport,Sudan,Atbara,17.710344314575195,34.05701828,SD,,,,
ATC,Arthur's Town Airport,Bahamas,Arthur's Town,24.6294,-75.673797,BS,,,,
ATD,Uru Harbour Airport,Solomon Islands,Atoifi,-8.87333,161.011002,SB,,,,
ATE,Antlers Municipal Airport,United States of America,Antlers,34.19260025,-95.64990234,US,,,,
ATF,Chachoán Regional Airport,Ecuador,Ambato,-1.21207,-78.5746,EC,,,,
ATG,Minhas Air Base,Pakistan,Kamra,33.86909866,72.40090179,PK,,,,
ATH,Athens Eleftherios Venizelos International Airport,Greece,Spata-Artemida,37.936401,23.9445,GR,,,,
ATI,Artigas International Airport,Uruguay,Artigas,-30.4007,-56.5079,UY,,,,
ATJ,Antsirabe Airport,Madagascar,Antsirabe,-19.839221,47.063713,MG,,,,
ATK,Atqasuk Edward Burnell Sr Memorial Airport,United States of America,Atqasuk,70.46704,-157.436013,US,,,,
ATL,Hartsfield Jackson Atlanta International Airport,United States of America,Atlanta,33.6367,-84.428101,US,,,,
ATM,Altamira Interstate Airport,Brazil,Altamira,-3.253144,-52.253938,BR,,,,
ATN,Namatanai Airport,Papua New Guinea,Namatanai,-3.6695,152.438,PG,,,,
ATO,Ohio University Airport,United States of America,Albany,39.211839,-82.22949,US,,,,
ATP,Aitape Airport,Papua New Guinea,Aitape,-3.143611111,142.3468056,PG,,,,
ATQ,Sri Guru Ram Dass Jee International Airport,India,Amritsar,31.7096,74.797302,IN,,,,
ATR,Atar International Airport,Mauritania,Atar,20.506799697875977,-13.04319954,MR,,,,
ATS,Artesia Municipal Airport,United States of America,Artesia,32.85250092,-104.4680023,US,,,,
ATT,Atmautluak Airport,United States of America,Atmautluak,60.866699,-162.272996,US,,,,
ATV,Ati Airport,Chad,Ati,13.239778,18.315893,TD,,,,
ATW,Appleton International Airport,United States of America,Appleton,44.258099,-88.519096,US,,,,
ATX,Atbasar Airport,Kazakhstan,Atbasar,51.852306,68.366892,KZ,,,,
ATY,Watertown Regional Airport,United States of America,Watertown,44.91400146,-97.15470123,US,,,,
ATZ,Asyut International Airport,Egypt,Asyut,27.050818,31.016309,EG,,,,
AUA,Queen Beatrix International Airport,Aruba,Oranjestad,12.5014,-70.015198,AW,,,,
AUC,Santiago Perez Airport,Colombia,Arauca,7.06888,-70.7369,CO,,,,
AUE,Abu Rudeis Airport,Egypt,Ras Abu Rudeis,28.899694,33.202057,EG,,,,
AUF,Auxerre-Branches Airport,France,Appoigny,47.850201,3.49711,FR,,,,
AUG,Augusta State Airport,United States of America,Augusta,44.320598602299995,-69.79730225,US,,,,
AUH,Zayed International Airport,United Arab Emirates,Abu Dhabi,24.443764,54.651718,AE,,,,
AUI,Aua Island Airport,Papua New Guinea,Aua Island,-1.460555556,143.0647222,PG,,,,
AUJ,Ambunti Airport,Papua New Guinea,Ambunti,-4.215666667,142.8231667,PG,,,,
AUK,Alakanuk Airport,United States of America,Alakanuk,62.682653,-164.722481,US,,,,
AUL,Aur Island Airport,Marshall Islands,Aur Atoll,8.14528,171.173004,MH,,,,
AUM,Austin Municipal Airport,United States of America,Austin,43.66500092,-92.93340302,US,,,,
AUN,Auburn Municipal Airport,United States of America,Auburn,38.95479965,-121.0820007,US,,,,
AUO,Auburn University Regional Airport,United States of America,Auburn,32.615101,-85.433998,US,,,,
AUQ,Hiva Oa-Atuona Airport,French Polynesia,Hiva Oa Island,-9.768790245,-139.0110016,PF,,,,
AUR,Aurillac Airport,France,Aurillac,44.89139938354492,2.4219400882720947,FR,,,,
AUS,Austin Bergstrom International Airport,United States of America,Austin,30.197535,-97.662015,US,,,,
AUT,Atauro Airport,East Timor,Vila,-8.243133,125.606378,TL,,,,
AUU,Aurukun Airport,Australia,Aurukun,-13.354019,141.720028,AU,,,,
AUV,Aumo Airport,Papua New Guinea,Aumo,-5.731111111,148.4452778,PG,,,,
AUW,Wausau Downtown Airport,United States of America,Wausau,44.92620087,-89.62660217,US,,,,
AUX,Araguaína Airport,Brazil,Araguaína,-7.22787,-48.240501,BR,,,,
AUY,Aneityum Airport,Vanuatu,Anatom Island,-20.24920082,169.7709961,VU,,,,
AUZ,Aurora Municipal Airport,United States of America,Chicago/Aurora,41.77190018,-88.47570038,US,,,,
AVA,Anshun Huangguoshu Airport,China,Anshun (Xixiu),26.260556,105.873333,CN,,,,
AVB,Aviano Air Base,Italy,Aviano (PN),46.031898,12.596503,IT,,,,
AVI,Máximo Gómez Airport,Cuba,Ciro Redondo,22.0271,-78.789597,CU,,,,
AVK,Arvaikheer Airport,Mongolia,Arvaikheer,46.250301361083984,102.802002,MN,,,,
AVL,Asheville Regional Airport,United States of America,Asheville,35.436199,-82.541801,US,,,,
AVN,Avignon-Caumont Airport,France,Avignon,43.907299,4.90183,FR,,,,
AVO,Avon Park Executive Airport,United States of America,Avon Park,27.59119987,-81.52780151,US,,,,
AVP,Wilkes Barre Scranton International Airport,United States of America,Wilkes-Barre/Scranton,41.338500976599995,-75.7233963,US,,,,
AVR,Alverca Air Base,Portugal,Vila Franca de Xira,38.883301,-9.0301,PT,,,,
AVV,Avalon Airport,Australia,Lara,-38.039398,144.468994,AU,,,,
AVW,Marana Regional Airport,United States of America,Marana,32.409065,-111.216199,US,,,,
AVX,Catalina Airport,United States of America,Avalon,33.4049,-118.416,US,,,,
AWA,Hawassa International Airport,Ethiopia,Hawassa,7.099869,38.396187,ET,,,,
AWB,Awaba Airport,Papua New Guinea,Awaba,-8.013414,142.752099,PG,,,,
AWD,Aniwa Airport,Vanuatu,Aniwa,-19.2346,169.6009,VU,,,,
AWE,Alowe Airport,Gabon,Wonga Wongué Presidential Reserve,-0.545,9.444,GA,,,,
AWK,Wake Island Airfield,United States Minor Outlying Islands,Wake Island,19.282437,166.636637,UM,,,,
AWM,West Memphis Municipal Airport,United States of America,West Memphis,35.13510132,-90.23439789,US,,,,
AWZ,Lieutenant General Qasem Soleimani International Airport,Iran,Ahvaz,31.3374,48.762001,IR,,,,
AXA,Clayton J Lloyd International Airport,Anguilla,The Valley,18.204773,-63.05383,AI,,,,
AXB,Maxson Airfield,United States of America,Alexandria Bay,44.312002,-75.90034,US,,,,
AXD,Alexandroupoli Democritus Airport,Greece,Alexandroupolis,40.8559,25.956301,GR,,,,
AXE,Xanxerê Airport,Brazil,Xanxerê,-26.875067,-52.372862,BR,,,,
AXF,Alxa Left Banner Bayanhot Airport,China,Bayanhot,38.74831,105.58858,CN,,,,
AXG,Algona Municipal Airport,United States of America,Algona,43.078104,-94.271836,US,,,,
AXJ,Amakusa Airport,Japan,Amakusa,32.482498,130.158997,JP,,,,
AXK,Ataq Airport,Yemen,Ataq,14.5513,46.826199,YE,,,,
AXM,El Eden Airport,Colombia,Armenia,4.45278,-75.7664,CO,,,,
AXN,Chandler Field,United States of America,Alexandria,45.866299,-95.394699,US,,,,
AXP,Spring Point Airport,Bahamas,Spring Point,22.441799,-73.970901,BS,,,,
AXS,Altus Quartz Mountain Regional Airport,United States of America,Altus,34.697952,-99.3385,US,,,,
AXT,Akita Airport,Japan,Akita,39.615601,140.218994,JP,,,,
AXU,Axum Airport,Ethiopia,Axum,14.1468,38.7728,ET,,,,
AXV,Neil Armstrong Airport,United States of America,Wapakoneta,40.49340057,-84.29889679,US,,,,
AXX,Angel Fire Airport,United States of America,Angel Fire,36.422001,-105.290001,US,,,,
AYA,Ayapel Airport,Colombia,Ayapel,8.3,-75.15,CO,,,,
AYC,Ayacucho Airport,Colombia,Ayacucho,-37.1639,-58.4719,AR,,,,
AYD,Alroy Downs Airport,Australia,Alroy Downs,-19.2908,136.078995,AU,,,,
AYG,Yaguara Airport,Colombia,San Vicente Del Caguán,1.54417,-73.9333,CO,,,,
AYI,Yari Airport,Colombia,Yari,-0.383333,-72.266667,CO,,,,
AYJ,Ayodhya Airport,India,Faizabad,26.751283,82.155295,IN,,,,
AYK,Arkalyk North Airport,Kazakhstan,Arkalyk,50.318599700927734,66.95279693603516,KZ,,,,
AYN,Anyang Yindu Airport,China,Anyang,36.1339,114.344002,CN,,,,
AYP,Air Force Colonel Alfredo Mendivil Duarte Airport,Peru,Ayacucho,-13.1548,-74.204399,PE,,,,
AYQ,Ayers Rock Connellan Airport,Australia,Yulara,-25.185913,130.97703,AU,,,,
AYR,Ayr Airport,Australia,Ayr,-19.595832,147.324495,AU,,,,
AYS,Waycross Ware County Airport,United States of America,Waycross,31.24909973,-82.39550018,US,,,,
AYT,Antalya International Airport,Turkey,Antalya,36.898701,30.800501,TR,,,,
AYU,Aiyura Airport,Papua New Guinea,Aiyura Valley,-6.338055556,145.9041667,PG,,,,
AYW,Ayawasi Airport,Indonesia,Ayawasi,-1.159779,132.464082,ID,,,,
AYX,Teniente General Gerardo Pérez Pinedo Airport,Peru,Atalaya,-10.7291,-73.766502,PE,,,,
AZD,Shahid Sadooghi Airport,Iran,Yazd,31.9048996,54.2765007,IR,,,,
AZG,Apatzingán - Pablo L. Sidar Airport,Mexico,Apatzingán,19.093399,-102.393997,MX,,,,
AZI,Al Bateen Executive Airport,United Arab Emirates,Abu Dhabi,24.428301,54.458099,AE,,,,
AZL,Fazenda Tucunaré Airport,Brazil,Sapezal,-13.465528,-58.866935,BR,,,,
AZN,Andizhan Airport,Uzbekistan,Andizhan,40.727699,72.293999,UZ,,,,
AZO,Kalamazoo Battle Creek International Airport,United States of America,Kalamazoo,42.234901428222656,-85.55210114,US,,,,
AZR,Touat Cheikh Sidi Mohamed Belkebir Airport,Algeria,Adrar,27.837601,-0.186414,DZ,,,,
AZS,Samaná El Catey International Airport,Dominican Republic,Samana,19.269259,-69.737405,DO,,,,
AZT,Zapatoca Airport,Colombia,Zapatoca,6.767724,-73.284444,CO,,,,
AZZ,Ambriz Airport,Angola,Ambriz,-7.86222,13.1161,AO,,,,
BAA,Bialla Airport,Papua New Guinea,Bialla,-5.330560207,151.0079956,PG,,,,
BAB,Beale Air Force Base,United States of America,Beale Air Force Base,39.136101,-121.436996,US,,,,
BAC,Barranca De Upia Airport,Colombia,Barranca De Upia,4.583333,-72.966667,CO,,,,
BAD,Barksdale Air Force Base,United States of America,Bossier City,32.501801,-93.662697,US,,,,
BAE,Barcelonnette - Saint-Pons Airfield,France,Le Castellet,44.387198,6.608831,FR,,,,
BAF,Westfield-Barnes Regional Airport,United States of America,Westfield,42.157799,-72.715599,US,,,,
BAG,Loakan Airport,Philippines,Baguio City,16.375099182128906,120.62000274658203,PH,,,,
BAH,Bahrain International Airport,Bahrain,Manama,26.267295,50.63764,BH,,,,
BAI,Buenos Aires Airport,Costa Rica,Punta Arenas,-33.859722,-59.468887,AR,,,,
BAJ,Bali Airport,Papua New Guinea,Unea Island,-4.883333333,149.1333333,PG,,,,
BAL,Batman Airport,Turkey,Batman,37.929000854499996,41.11660004,TR,,,,
BAM,Battle Mountain Airport,United States of America,Battle Mountain,-25.202068,119.609098,AU,,,,
BAN,Basongo Airport,Democratic Republic of the Congo,Basongo,-4.315802,20.414891,CD,,,,
BAO,Udorn Air Base,Thailand,Ban Mak Khaen,17.382999420166016,102.80000305175781,TH,,,,
BAQ,Ernesto Cortissoz International Airport,Colombia,Barranquilla,10.8896,-74.7808,CO,,,,
BAR,Qionghai Bo'ao Airport,China,Qionghai (Basuo),19.140951,110.452766,CN,,,,
BAS,Ballalae Airport,Solomon Islands,Ballalae,-6.990745,155.886656,SB,,,,
BAT,Chafei Amsei Airport,Brazil,Barretos,-20.584631,-48.594125,BR,,,,
BAU,Bauru Airport,Brazil,Bauru,-22.344999,-49.053799,BR,,,,
BAV,Baotou Donghe Airport,China,Baotou,40.560001,109.997002,CN,,,,
BAX,Barnaul Airport,Russia,Barnaul,53.363800048828125,83.53849792480469,RU,,,,
BAY,Maramureș International Airport,Romania,Tăuții-Măgherăuș,47.658444,23.464445,RO,,,,
BAZ,Barcelos Airport,Brazil,Barcelos,-0.981191,-62.918603,BR,,,,
BBA,Balmaceda Airport,Chile,Balmaceda,-45.915968,-71.689499,CL,,,,
BBB,Benson Municipal Airport,United States of America,Benson,45.331902,-95.650597,US,,,,
BBC,Bay City Regional Airport,United States of America,Bay City,28.973301,-95.863503,US,,,,
BBD,Curtis Field,United States of America,Brady,39.32469940185547,-93.94159698,US,,,,
BBG,Butaritari Airport,Kiribati,Butaritari,3.08583,172.811005,KI,,,,
BBH,Stralsund-Barth Airport,Germany,Barth,54.338253,12.710515,DE,,,,
BBI,Biju Patnaik Airport,India,Bhubaneswar,20.244400024399997,85.81780243,IN,,,,
BBJ,Bitburg Airport,Germany,Bitburg,49.945278,6.565,DE,,,,
BBK,Kasane Airport,Botswana,Kasane,-17.832899,25.162399,BW,,,,
BBM,Battambang Airport,Cambodia,Battambang,13.0956,103.223999,KH,,,,
BBN,Bario Airport,Malaysia,Bario,3.734648,115.478548,MY,,,,
BBO,Berbera Airport,Somalia,Berbera,10.385035,44.936723,SO,,,,
BBP,Bembridge Airport,United Kingdom,Bembridge,50.678101,-1.10944,GB,,,,
BBQ,Codrington Airport,Antigua and Barbuda,Codrington,17.635799,-61.828602,AG,,,,
BBR,Basse-Terre Baillif Airport,Guadeloupe,Basse-Terre,16.013648,-61.742928,GP,,,,
BBS,Blackbushe Airport,United Kingdom,Camberley,51.323898,-0.8475,GB,,,,
BBT,Berbérati Airport,Central African Republic,Berbérati,4.2215800285339355,15.786399841308594,CF,,,,
BBU,Bucharest Băneasa Aurel Vlaicu International Airport,Romania,Bucharest,44.503201,26.1021,RO,,,,
BBV,Nero-Mer Airport,Ivory Coast,Grand-Béréby,4.643413067,-6.923961639,CI,,,,
BBW,Broken Bow Municipal Airport,United States of America,Broken Bow,41.43650055,-99.64219666,US,,,,
BBX,Wings Field,United States of America,Philadelphia,35.221259,-89.190178,US,,,,
BBY,Bambari Airport,Central African Republic,Bambari,5.847012,20.64992,CF,,,,
BBZ,Zambezi Airport,Zambia,Zambezi,-13.535996,23.10559,ZM,,,,
BCA,Gustavo Rizo Airport,Cuba,Baracoa,20.365299224853516,-74.5062027,CU,,,,
BCB,Virginia Tech Montgomery Executive Airport,United States of America,Blacksburg,37.207599639899996,-80.40779877,US,,,,
BCC,Bear Creek 3 Airport,United States of America,Bear Creek,63.57331604,-156.1494541,US,,,,
BCD,Bacolod-Silay Airport,Philippines,Bacolod City,10.7764,123.014999,PH,,,,
BCE,Bryce Canyon Airport,United States of America,Bryce Canyon,37.70640183,-112.1449966,US,,,,
BCF,Bouca Airport,Central African Republic,Bouca,6.517000198364258,18.267000198364258,CF,,,,
BCG,Bemichi Airport,Guyana,Kumaka,7.640212,-58.961786,GY,,,,
BCH,Cakung Airport,East Timor,Baucau,-8.486479,126.399981,TL,,,,
BCI,Barcaldine Airport,Australia,Barcaldine,-23.566268,145.302086,AU,,,,
BCL,Barra del Colorado Airport,Costa Rica,Pococi,10.7687,-83.585602,CR,,,,
BCN,Josep Tarradellas Barcelona-El Prat Airport,Spain,Barcelona,41.2971,2.07846,ES,,,,
BCO,Baco Airport,Ethiopia,Baco,5.783333,36.55,ET,,,,
BCP,Bambu Airport,Papua New Guinea,Bambu,-5.863611111,146.4925,PG,,,,
BCQ,Brak Airport,Libya,Brak,27.653,14.272,LY,,,,
BCR,Novo Campo Airport,Brazil,Boca do Acre,-8.83456,-67.312401,BR,,,,
